sep=;
file;url;TBT;CLS;INP;TBT_ms;CLS_value;INP_ms;captured_at;lighthouse;gatherMode;formFactor;throttlingMethod;channel
1.html;http://localhost:4000/projects;0 ms;0;;0;0;;2025-09-08T18:39:17.244Z;12.6.1;timespan;desktop;devtools;devtools
2.html;http://localhost:4000/projects;0 ms;0;;0;0;;2025-09-08T18:40:43.654Z;12.6.1;timespan;desktop;devtools;devtools
3.html;http://localhost:4000/projects;0 ms;0;;0;0;;2025-09-08T18:41:36.320Z;12.6.1;timespan;desktop;devtools;devtools
4.html;http://localhost:4000/projects;0 ms;0;;0;0;;2025-09-08T18:42:21.150Z;12.6.1;timespan;desktop;devtools;devtools
5.html;http://localhost:4000/projects;0 ms;0;;0;0;;2025-09-08T18:43:20.732Z;12.6.1;timespan;desktop;devtools;devtools
AVG;;0 ms;0;;0;0;;;;;;;
