sep=;
file;url;TBT;CLS;INP;TBT_ms;CLS_value;INP_ms;captured_at;lighthouse;gatherMode;formFactor;throttlingMethod;channel
1.html;http://localhost:5000/#/home/projects;"3,390 ms";0;"1,200 ms";3389.2;0;1202.4;2025-09-08T19:32:47.733Z;12.6.1;timespan;mobile;devtools;devtools
2.html;http://localhost:5000/#/home/projects;"3,310 ms";0;"1,290 ms";3311.1;0;1294.9;2025-09-08T19:33:50.115Z;12.6.1;timespan;mobile;devtools;devtools
3.html;http://localhost:5000/#/home/projects;"3,190 ms";0;770 ms;3193.3;0;771.4;2025-09-08T19:34:40.673Z;12.6.1;timespan;mobile;devtools;devtools
4.html;http://localhost:5000/#/home/projects;"3,060 ms";0;850 ms;3055.2;0;849;2025-09-08T19:35:29.055Z;12.6.1;timespan;mobile;devtools;devtools
5.html;http://localhost:5000/#/home/projects;"2,760 ms";0;850 ms;2757.5;0;846.5;2025-09-08T19:36:12.654Z;12.6.1;timespan;mobile;devtools;devtools
AVG;;3.1 s;0;993 ms;3141.3;0;992.8;;;;;;
